source_id,l,b,ra,dec,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist_pc,mu_l,mu_b,x,y,z
7.01469E+16,164.4772739,-22.73935045,55.73631136,25.98050075,24.66288534,0.95526455,-46.16643541,0.670070675,,,7.133789063,0.574557386,16.492472,17.78419,14.721412,140.1779603,0.251227336,6.845587101,-124.5665683,34.59879283,-54.18444568
6.58715E+16,169.614967,-21.67189704,60.36851164,23.51647873,15.98471743,0.824853788,-46.7376904,0.342733563,,,7.134061605,0.386281089,18.782597,20.803995,17.251024,140.1726051,-1.041956516,5.550952018,-128.1303347,23.4819195,-51.7646212
1.17771E+17,161.045088,-24.11264316,52.04728007,26.9268678,20.70040845,0.714091623,-43.71808066,0.417231166,,,7.134483434,0.318672,18.493782,20.585764,17.085236,140.1643173,-0.147386919,4.496670742,-120.9967383,41.55626501,-57.2616975
6.68044E+16,165.924264,-23.33595876,56.4030943,24.65168277,21.82250639,0.217387227,-45.86335767,0.125072805,,,7.134525291,0.100768958,15.329988,16.973415,14.077652,140.163495,-0.164405703,5.962646835,-124.8335922,31.30004708,-55.52194747
6.67831E+16,166.2988269,-23.27522099,56.72872499,24.46645754,20.94119906,0.580412504,-45.9209609,0.335681262,,,7.134750794,0.251489558,18.519554,19.580246,17.051723,140.159065,-0.294685189,5.815907459,-125.0887009,30.49626149,-55.38373808
6.51964E+16,166.3348165,-23.97112522,56.24421729,23.92788318,20.88532323,0.186010481,-45.71014412,0.135439761,,,7.136004945,0.098493384,16.123646,17.664064,14.872072,140.134432,-0.284126473,5.674106642,-124.4231092,30.25120822,-56.93341156
6.66525E+16,167.211937,-22.36595227,58.08614636,24.56531036,18.47371568,0.107540447,-44.532717,0.072032746,,,7.136425001,0.059086079,14.523875,15.669843,13.460602,140.1261836,-0.491719044,4.566733028,-126.3704308,28.68317705,-53.32107369
6.50053E+16,166.9507534,-23.88120729,56.76582879,23.61612114,20.58978452,0.092568458,-44.32822328,0.061476281,,,7.136431156,0.050270805,14.286755,15.617619,13.148172,140.1260628,-0.20884029,4.808038815,-124.8205501,28.93033118,-56.72900207
7.07686E+16,164.3807082,-20.60695148,57.23966116,27.64036222,18.68751209,0.441608176,-42.06904755,0.25485128,,,7.136550975,0.237044266,17.810759,19.805714,16.484657,140.1237101,-0.259093695,3.353115858,-126.3146426,35.31373679,-49.31739238
6.50648E+16,166.7697172,-24.61840531,56.09235601,23.18175156,18.94142014,0.573553635,-43.77920832,0.409159807,,,7.138239569,0.321057527,18.222229,20.100845,16.768263,140.090563,-0.368090408,4.230502663,-123.9762631,29.14772219,-58.35805263
6.77361E+16,165.485712,-25.64596984,54.40458842,23.1826094,19.77165944,0.270292132,-41.92242814,0.157963143,,,7.139241282,0.172944346,16.794266,18.50114,15.510154,140.0709068,-0.12908076,3.450083575,-122.2418446,31.64663422,-60.62409503
6.57682E+16,168.6212123,-21.99820995,59.40037303,23.93101631,17.92251181,0.102498366,-44.08922338,0.054601096,,,7.140369036,0.05764392,14.016947,15.013516,13.030606,140.0487839,-0.516263451,4.245696889,-127.3001709,25.61937634,-52.45927869
6.49622E+16,167.2674915,-24.0360455,56.88419247,23.30633821,20.31834773,0.253881318,-45.6173421,0.147796761,,,7.140851522,0.118565624,16.44183,18.08772,15.193398,140.0393212,-0.353659998,5.508325345,-124.751307,28.18851721,-57.03972633
6.45887E+16,165.687703,-26.50561765,53.9434486,22.41371846,20.99880642,0.330067567,-44.17363306,0.248131925,,,7.141454879,0.167926147,17.418615,19.3355,16.087734,140.0274898,-0.143529607,4.799837659,-121.4199117,30.97752267,-62.49236777
6.82841E+16,165.5404705,-24.10064594,55.55626056,24.31367824,18.71331442,0.35720816,-45.25776767,0.277351271,,,7.141901363,0.212094951,17.88816,19.765526,16.534807,140.0187358,-0.53062391,5.017472546,-123.7645578,31.91465453,-57.17547927
6.52028E+16,166.6101791,-23.86368816,56.52724045,23.83881582,19.70126147,0.097086823,-46.01552511,0.073074753,,,7.141983015,0.060656712,14.631091,15.794877,13.537849,140.017135,-0.47381525,5.641214494,-124.5663413,29.65271405,-56.64575228
6.68505E+16,166.8372209,-22.548912,57.67018321,24.66725439,19.43011345,0.299138993,-44.8669749,0.20880554,,,7.142849711,0.165096129,17.474472,19.243431,16.15671,140.0001457,-0.403191515,4.907201585,-125.9003597,29.44359452,-53.68626401
6.41687E+16,167.9859831,-23.75459031,57.61602861,23.06513095,18.13895726,0.240879367,-44.36825386,0.154649287,,,7.144392748,0.121061614,16.996624,18.733036,15.7078,139.9699086,-0.51676672,4.427046114,-125.3053829,26.66673089,-56.38281475
6.4912E+16,167.3585247,-24.17339717,56.84946413,23.14901113,19.17337156,0.169186477,-45.84471556,0.102919691,,,7.144426622,0.091028485,15.914345,17.52262,14.6801,139.969245,-0.527878716,5.444459129,-124.599773,27.9462767,-57.31746439
7.00194E+16,165.3364905,-22.37172727,56.66784065,25.7313623,19.87116001,0.259935568,-44.45219629,0.135594986,,,7.144864898,0.100992089,15.848419,17.365604,14.638235,139.9606591,-0.311066439,4.747863372,-125.2107497,32.76341537,-53.271126
6.14842E+16,164.756887,-28.00140884,52.21831291,21.80737519,20.28290788,0.326859576,-45.06852816,0.247405633,,,7.145105594,0.196758233,17.517296,19.357302,16.198307,139.9559442,-0.310317734,5.173938106,-119.224631,32.48919717,-65.70849072
6.52111E+16,166.6067221,-23.69363832,56.64972307,23.96683124,19.43222721,0.066498532,-44.09404927,0.049404792,,,7.145928746,0.054692184,13.742901,14.644602,12.797818,139.9398225,-0.335537895,4.476781827,-124.6586813,29.68264232,-56.23440076
6.68233E+16,166.1202913,-22.85027399,56.90877071,24.89166138,21.1311009,0.053995722,-45.27273373,0.036812294,,,7.146165726,0.03075504,13.693872,14.592032,12.757262,139.9351818,-0.213210614,5.457585876,-125.1881084,30.93408673,-54.34036161
6.50115E+16,166.8551192,-23.77240786,56.77548881,23.75544951,18.45021477,0.261522648,-43.36464495,0.175092276,,,7.146564845,0.151494576,17.329027,18.997288,16.00743,139.9273667,-0.390044133,3.943020316,-124.6996907,29.12172507,-56.40549818
6.52631E+16,165.8664034,-24.10342755,55.79854817,24.11443835,19.78579299,0.310496829,-46.07869044,0.201860612,,,7.14662937,0.154614885,17.480928,19.297516,16.109106,139.9261034,-0.468377495,5.695772551,-123.8594156,31.18876906,-57.14385583
7.13519E+16,162.0286802,-22.2276412,54.16953652,27.83218251,20.56294546,0.048767499,-44.26949817,0.036268097,6.634405233,9.156872972,7.147468567,0.031826151,13.420726,14.251819,12.537496,139.9096744,-0.207636108,4.770466241,-123.1938416,39.9601543,-52.92617916
6.50327E+16,166.7055484,-24.89479913,55.84406231,23.01553486,21.51890257,0.505255174,-47.31748495,0.345418151,,,7.147798171,0.320284814,18.517683,20.776054,17.105616,139.9032228,-0.336304136,6.851776427,-123.5027474,29.1823984,-58.89287528
6.50087E+16,166.8538636,-23.95166833,56.64258762,23.6238281,24.90495977,0.112075159,-44.05150481,0.069195779,,,7.148459965,0.06488331,8.025201,8.243046,7.6974754,139.8902708,0.424511482,5.625509961,-124.493579,29.07646869,-56.7908056
6.68143E+16,165.8631555,-23.09744793,56.53250508,24.86669822,22.09189972,0.760658611,-46.14115435,0.571797799,,,7.14857491,0.367570632,11.9505205,12.356915,11.025954,139.8880214,-0.147943557,6.197193128,-124.7774665,31.42745831,-54.87765719
5.17656E+16,170.3096287,-23.72713936,59.29092147,21.60741286,18.19947148,0.295192242,-44.01772771,0.140747251,,,7.148652412,0.129377742,16.697382,18.43481,15.405745,139.8865048,-0.477053237,4.246502618,-126.234876,21.55609292,-56.28787755
6.52546E+16,165.886191,-24.27952339,55.68530369,23.97077237,19.20620304,0.28647497,-45.03945949,0.17095702,,,7.148806244,0.128808128,17.412966,19.144222,16.077328,139.8834947,-0.447376095,4.96942654,-123.6615998,31.09354672,-57.51862444
6.2488E+16,163.2522167,-28.70528647,50.63168057,22.09582565,22.86106139,0.349929335,-44.41999709,0.266641232,10.04919923,8.162477223,7.14938131,0.208948714,13.396855,14.284804,12.471774,139.872243,0.093817472,5.329836072,-117.4782104,35.35220449,-67.18136715
6.37303E+16,169.2678733,-24.5703799,57.92546643,21.66816745,19.02116621,0.095184664,-43.6611744,0.061803545,7.455746167,1.443183752,7.150063793,0.050215224,11.255788,11.736188,10.67012,139.858892,-0.348592313,4.181013568,-124.9699123,23.68610026,-58.15495981
6.37054E+16,168.9258863,-25.22150701,57.20099767,21.41109094,19.08064529,0.205676451,-43.7321692,0.128790151,,,7.150659538,0.099164739,16.637138,18.355988,15.362304,139.8472399,-0.347502359,4.227439333,-124.1593331,24.30105397,-59.59168807
7.10794E+16,163.7418816,-22.20521387,55.55263467,26.82904059,19.37566462,0.211749966,-43.5185907,0.157955757,,,7.151221441,0.148626571,16.56901,18.51264,15.242434,139.8362515,-0.294613701,4.162952345,-124.288062,36.24598466,-52.84773852
6.57752E+16,168.7015256,-21.80692138,59.60482486,24.01613025,18.58775579,0.313706772,-45.5424659,0.136812821,,,7.151491789,0.143348818,16.464937,18.148392,15.184861,139.8309653,-0.574444666,5.166516157,-127.3086821,25.4354602,-51.94454424
6.68206E+16,166.172749,-22.90378249,56.90862923,24.81955675,18.64469756,0.135624845,-44.29289584,0.094341736,,,7.15156938,0.078416322,15.422249,16.833776,14.250945,139.8294482,-0.448926502,4.460451699,-125.0724705,30.78403679,-54.41961764
6.6538E+16,167.2267898,-22.85659992,57.72960799,24.19725257,19.02381793,0.075017876,-43.26170303,0.044943294,5.622801275,0.537786475,7.15158712,0.038104701,11.418302,11.875624,10.83432,139.8291013,-0.315140271,3.976272718,-125.6609422,28.48789032,-54.31339869
1.17858E+17,161.3957919,-23.34996313,52.86140058,27.32656607,20.95578488,0.129645066,-43.94248602,0.116386486,,,7.151942232,0.073941979,15.572186,17.006777,14.391882,139.8221584,-0.131577759,4.665168475,-121.6627458,40.95420476,-55.41809623
6.98635E+16,165.4208678,-22.92966005,56.32088155,25.26308922,20.14821443,0.136108253,-43.91612323,0.105050114,,,7.153810137,0.07477501,14.947666,16.434052,13.747464,139.78565,-0.232226429,4.502755885,-124.5949028,32.40629787,-54.46071992
6.84759E+16,164.0468122,-24.9823592,53.79354491,24.53166959,20.86489334,0.211215228,-43.33354575,0.147635985,,,7.154679871,0.12362284,16.691841,18.432003,15.415999,139.7686574,-0.098313691,4.32558982,-121.812166,34.82161418,-59.02989922
6.99343E+16,164.9564319,-22.82220589,56.04489754,25.6271555,19.77336915,0.20465848,-45.94701386,0.159096982,,,7.156876988,0.120329499,16.492466,18.23751,15.20973,139.7257493,-0.457583599,5.611440381,-124.3732288,33.42730152,-54.1959453
6.99476E+16,165.7966155,-22.52414174,56.90569368,25.33385435,18.73951284,0.223414503,-45.64096103,0.130045784,,,7.158356743,0.124201648,16.49195,18.234694,15.214383,139.6968656,-0.564624763,5.249608636,-125.0957796,31.662169,-53.51417806
6.5171E+16,166.7752017,-24.09534764,56.4790625,23.56595225,18.381074,1.308721947,-45.98015316,1.081042336,,,7.158615974,0.666006588,19.640127,20.865103,18.02711,139.6918069,-0.645330707,5.400232613,-124.1381487,29.17324074,-57.03019356
6.98194E+16,165.6794723,-23.17463883,56.33701671,24.92188054,20.32843189,0.107794594,-44.27771525,0.065446031,39.2706341,5.807539817,7.159600194,0.060112226,8.893207,9.148557,8.519876,139.6726036,-0.238424947,4.732058408,-124.4124422,31.76001823,-54.96618668
6.48946E+16,167.5644396,-24.21284848,56.97037045,22.99260555,16.96982784,0.250769323,-44.7020882,0.127352166,,,7.159729334,0.121494663,16.206133,18.040752,14.921866,139.6700843,-0.689211641,4.454212791,-124.3943924,27.43103873,-57.28268259
6.5275E+16,166.092108,-23.7852696,56.19942423,24.21445701,19.30679696,0.194138063,-45.02555208,0.1581903,,,7.159817911,0.105096715,16.488987,17.96332,15.200517,139.6683564,-0.433267733,4.978014941,-124.0584743,30.71971485,-56.32977782
6.64629E+16,167.3771379,-23.08899888,57.66705529,23.93285093,18.65775898,0.149086795,-44.21683678,0.09294884,4.761725968,1.441558277,7.159888437,0.059952366,10.156676,10.48167,9.696097,139.6669807,-0.44048039,4.421020968,-125.3737228,28.07708459,-54.77200414
7.01755E+16,164.0762141,-23.26382043,55.04462862,25.82483665,19.11236294,0.241665146,-43.80346871,0.180405432,,,7.160008334,0.134373131,17.215733,18.99878,15.921684,139.6646419,-0.349736838,4.269952319,-123.3856871,35.2029364,-55.16282876
6.67142E+16,166.676893,-23.45908897,56.87470853,24.09693196,19.35297758,0.409831447,-43.92313366,0.400634454,,,7.160426029,0.198914444,17.270823,17.172506,15.8227625,139.6564947,-0.330796447,4.371952667,-124.6649901,29.52285487,-55.59656281
6.52201E+16,166.3310481,-23.90546314,56.28949433,23.97898373,19.27662724,0.852105097,-45.38278322,0.719036538,,,7.16049776,0.467097681,19.519403,20.40579,17.891329,139.6550957,-0.470226851,5.182685549,-124.0586316,30.1712338,-56.59238758
6.84449E+16,164.7392753,-24.39747108,54.73703245,24.56962236,20.45515826,0.215993689,-43.393679,0.121089112,4.760014608,0.688735165,7.160615843,0.067222942,10.387709,10.741151,9.903903,139.6527927,-0.153805856,4.281802381,-122.6972709,33.47600616,-57.68569348
6.4985E+16,166.8144676,-24.03425878,56.55284929,23.58701887,21.19084206,0.324307324,-44.54471876,0.255290707,,,7.160652133,0.158542147,17.125605,18.822716,15.806127,139.652085,-0.146743664,5.045085048,-124.1819229,29.09373773,-56.87802116
6.67711E+16,166.5909783,-22.80019723,57.29898578,24.63638762,20.63542414,0.08306698,-44.79472328,0.054113207,17.66138755,1.299987709,7.160771601,0.054372618,10.302865,10.638543,9.824897,139.649755,-0.240664114,5.08063544,-125.2282056,29.8546118,-54.11702843
6.56775E+16,167.8330304,-23.52006844,57.67950861,23.33201992,18.69017954,0.421553769,-45.50772294,0.272930044,,,7.16112027,0.230114161,18.32519,20.33047,16.919292,139.6429556,-0.557878615,5.161815984,-125.1652449,26.98637077,-55.72748255
6.58444E+16,168.1522667,-21.93205551,59.10810763,24.28080089,18.17727496,0.100625138,-45.35756106,0.045791756,,,7.161627642,0.045187519,14.194771,15.236165,13.184603,139.6330625,-0.608198362,4.994308889,-126.7680007,26.5936559,-52.15403732
5.1285E+16,171.453284,-24.77604576,59.28590962,20.12842323,18.59558001,0.384240328,-44.97743253,0.235981515,,,7.161973791,0.180037637,17.950144,19.79143,16.588367,139.6263138,-0.518587681,4.836411858,-125.3661772,18.84081813,-58.51369656
6.41283E+16,167.8704691,-24.4408688,57.02388309,22.63578435,19.40303207,0.203229476,-45.80313286,0.137221734,,,7.162218801,0.108795817,16.411564,18.1735,15.134608,139.6215374,-0.493467794,5.457879612,-124.2720576,26.70883286,-57.76908904
6.4798E+16,167.2856308,-24.84718081,56.30188432,22.69731377,19.19415386,0.165517862,-46.11903571,0.128828059,,,7.16323329,0.096830788,16.18561,17.792862,14.944133,139.6017635,-0.55202191,5.617953577,-123.5727216,27.88109419,-58.66071472
6.66957E+16,167.0249037,-21.98548763,58.23308242,24.96147813,17.61111502,0.810236578,-46.82987722,0.43777127,,,7.163782991,0.338043447,18.795918,20.838573,17.342083,139.5910514,-0.838530938,5.823046221,-126.134824,29.06298106,-52.25907528
6.68311E+16,166.2298725,-22.60164627,57.17568367,25.00770276,19.87204547,0.158404835,-46.22457015,0.104066941,,,7.164507644,0.096094913,15.497737,16.968842,14.302849,139.5769325,-0.470515603,5.803201268,-125.153659,30.67171424,-53.64259203
6.86602E+16,164.2098932,-23.3993177,55.05016573,25.64207542,18.13012425,0.07628682,-47.5982283,0.052252109,1.094768242,1.035454365,7.165070348,0.037858573,11.876598,12.433592,11.178308,139.5659709,-0.854975006,6.414445716,-123.2544697,34.85472755,-55.42692404
6.52038E+16,166.6297905,-23.79456205,56.59257059,23.87793715,19.69006777,0.219510612,-43.56656586,0.164352971,,,7.165199863,0.117984433,16.333363,17.736849,15.008371,139.5634482,-0.260715044,4.239309847,-124.2390117,29.52986279,-56.30818094
6.67829E+16,166.3102986,-23.25627955,56.75127941,24.47341624,17.57184865,0.512822621,-45.41633501,0.28735248,,,7.16522797,0.249058694,16.94648,18.203257,15.142099,139.5629007,-0.690056294,4.942205924,-124.5804223,30.34592001,-55.10577802
6.67205E+16,166.7281329,-23.16621328,57.12947017,24.28127956,20.40700154,0.136376336,-46.63126281,0.074964558,,,7.165317449,0.060259907,14.965404,16.256992,13.826087,139.5611579,-0.434683731,6.164804417,-124.8810037,29.45608919,-54.9034654
6.47202E+16,166.1013508,-25.31080985,55.09941338,23.06904558,20.43135108,0.217732296,-44.83652521,0.133034784,,,7.165941936,0.094926616,16.633684,18.293928,15.367972,139.5489956,-0.271056158,5.066520193,-122.4589743,30.30268429,-59.66128663
6.67299E+16,166.5351402,-23.3189642,56.8728112,24.28813676,18.60188639,0.176944056,-46.75198531,0.132635065,,,7.166029341,0.092397307,6.7984514,6.8554726,6.748428,139.5472935,-0.69672148,5.923968452,-124.6259022,29.83941233,-55.23985068
6.50124E+16,167.0139939,-23.71345498,56.93613477,23.70071081,20.42655642,0.175339023,-45.24395782,0.132696523,,,7.166039336,0.097254635,16.682201,18.461912,15.399289,139.5470989,-0.306331407,5.304034082,-124.4971922,28.71062447,-56.12078043
6.69697E+16,166.2347567,-21.80205235,57.77649884,25.5944987,20.04246211,0.091728654,-45.26122173,0.062061474,,,7.166334012,0.064868656,9.005671,9.25625,8.632282,139.5413608,-0.358909956,5.24368422,-125.8390947,30.8283206,-51.825942
6.50079E+16,166.8906816,-23.92809563,56.68706021,23.61855894,17.43834205,0.275539104,-43.15189082,0.185079213,,,7.167705826,0.168452291,17.5849,19.314913,16.166761,139.5146542,-0.485264504,3.699788211,-124.2005969,28.92388847,-56.5858566
5.32037E+16,170.6400505,-23.52904956,59.67183379,21.53394699,16.77899651,0.363176969,-38.89190282,0.182341988,,,7.16800574,0.178508968,17.734531,19.459663,16.456366,139.5088169,-0.218462465,1.882193792,-126.2066719,20.80295349,-55.69401293
6.99425E+16,164.9347476,-22.67274457,56.1378789,25.75252594,20.0485234,0.2232299,-44.63585878,0.151965991,,,7.168860852,0.123698908,16.489231,18.22395,15.213223,139.492176,-0.303952332,4.882308389,-124.2885465,33.45498255,-53.76977347
6.99176E+16,165.1498706,-22.83566205,56.18320809,25.49909648,20.3356577,0.075843735,-43.67975467,0.053939221,6.840737742,1.871238231,7.170109439,0.042045171,11.858036,12.38985,11.197841,139.4678852,-0.190324194,4.410039616,-124.2433531,32.94303807,-54.12611621
6.57873E+16,168.5214914,-21.91799368,59.38888193,24.05299274,18.7212586,0.116802728,-45.17387581,0.060903098,6.676724901,0.956021642,7.170202702,0.070736164,11.828954,12.340857,11.186144,139.4660711,-0.521557456,4.969640324,-126.797459,25.74790893,-52.05991334
1.62302E+17,169.3877474,-18.69015506,62.53671114,25.76441626,18.96227146,0.469993355,-46.66251015,0.295316704,,,7.172154252,0.23993266,18.063946,19.804768,16.723232,139.4281223,-0.638341804,5.925087822,-129.8163283,24.32338821,-44.67991696
6.81204E+16,165.6708181,-25.11534167,54.92139246,23.4730077,20.82228568,0.260553432,-44.67240459,0.194603715,,,7.17246661,0.127961982,17.213495,19.048994,15.8935795,139.4220502,-0.205952097,5.046033508,-122.3129463,31.24374759,-59.17668028
6.52493E+16,166.0713527,-23.9533267,56.06105599,24.10192068,20.69753703,0.087204967,-43.46671064,0.060705225,,,7.173243564,0.049745883,10.871961,11.267215,9.986863,139.406949,-0.129023665,4.363755987,-123.6545695,30.66724419,-56.59827745
6.65098E+16,167.2981115,-23.16534619,57.55194671,23.92648083,20.13443177,0.305713096,-45.44868186,0.148239927,,,7.173258371,0.135668406,16.280447,18.141537,14.96183,139.4066613,-0.36335442,5.372280643,-125.0300948,28.18128563,-54.84074894
7.01898E+16,163.8744648,-23.0456353,55.04558743,26.11121636,20.13500442,0.22924087,-44.05896919,0.176049907,,,7.17401343,0.118441765,16.777117,18.50036,15.50235,139.3919888,-0.245314127,4.577586525,-123.2208484,35.62558202,-54.56708696
6.84481E+16,164.5520837,-24.45384158,54.55441011,24.63786272,20.68258609,0.292039303,-45.62157764,0.177541768,,,7.174126428,0.129746182,16.877876,18.627224,15.575652,139.3897933,-0.304393869,5.580174598,-122.3017259,33.7977898,-57.70192145
7.01655E+16,164.1525579,-23.17495888,55.16807621,25.84660062,20.92717187,0.15983881,-45.66619655,0.111498503,,,7.174256024,0.079398234,16.042358,17.642696,14.810172,139.3872754,-0.274531598,5.655375095,-123.2693435,34.99218924,-54.85460941
7.02742E+16,164.9044995,-21.65235497,56.86842838,26.53477107,20.67361162,0.260672476,-46.29968133,0.168829612,,,7.175711768,0.143696901,16.359095,18.03569,15.095159,139.3589977,-0.366150979,6.002375516,-125.0561535,33.73241023,-51.41996905
1.19777E+17,160.944809,-21.74282625,53.63006248,28.84199021,20.85276426,0.290217003,-44.92224691,0.20206967,,,7.177240842,0.188150113,17.421022,19.351315,16.096458,139.329308,-0.222186995,5.196017508,-122.3252919,42.25203548,-51.61341417
6.50637E+16,166.5569502,-24.73338193,55.85234333,23.22574852,20.77940493,0.069249202,-41.4755136,0.049128606,7.319489838,0.888833627,7.177491636,0.037864677,10.34908,10.759299,9.798207,139.3244396,0.014629473,3.418305833,-123.0762431,29.41885038,-58.29295935
7.13713E+16,162.711103,-21.82146638,55.0129438,27.74032257,20.52742021,0.196163291,-44.74955377,0.175069147,4.448251851,2.780215258,7.17779868,0.131819205,9.496123,9.771803,9.097683,139.3184797,-0.251184322,5.03439026,-123.4921383,38.4374776,-51.78697614
6.52831E+16,166.1919751,-23.49563767,56.48650944,24.36868551,20.5824352,0.399936958,-44.74820655,0.218404877,,,7.179434721,0.21850013,17.724459,18.087137,16.328848,139.286732,-0.2438304,5.04392101,-124.0468939,30.48747184,-55.53085523
7.00354E+16,165.0986827,-22.39324916,56.46955931,25.86153774,20.50224539,0.137710359,-43.79693159,0.075937376,,,7.180123272,0.063581573,14.534834,15.693847,13.404962,139.2733749,-0.178445087,4.502313681,-124.4402545,33.11426299,-53.05790803
6.67883E+16,166.1246877,-23.28031042,56.59455049,24.569956,19.46279192,0.101147822,-44.9761671,0.057286148,6.272228807,0.558104039,7.180470289,0.048516713,10.296782,10.640158,9.811332,139.2666441,-0.408836265,4.975575981,-124.194819,30.67853466,-55.04246171
6.81861E+16,165.3749529,-24.34953837,55.25168888,24.22627317,20.0604005,0.290236249,-44.90342179,0.178261631,,,7.180694335,0.13248701,17.048546,18.798836,15.7255535,139.2622988,-0.325278414,5.0375122,-122.7635372,32.0350344,-57.4182756
1.1952E+17,161.5487856,-21.66401096,54.18389726,28.5502691,19.87321564,0.091008172,-45.4039913,0.061816308,25.77440369,1.207541182,7.181094652,0.054844812,12.191189,12.792151,11.479163,139.2545355,-0.394060902,5.298355697,-122.7651956,40.9606716,-51.40774061
6.66407E+16,167.2621739,-22.56698399,57.97253656,24.38676805,20.11823653,0.08040913,-45.96166461,0.057076158,3.880455867,6.324111702,7.181640268,0.04172144,12.34341,12.947344,11.606289,139.2439558,-0.412141457,5.683206532,-125.4176458,28.35130925,-53.43684685
6.69033E+16,166.5950841,-22.0768126,57.84232821,25.16593518,19.50055745,0.070646826,-45.44352837,0.037016291,,,7.184809023,0.030571904,13.620668,14.517139,12.696954,139.1825443,-0.446714578,5.2568615,-125.4638241,29.9012787,-52.31178642
6.83104E+16,165.6020507,-23.43784524,56.08555602,24.77266298,19.87822662,0.269848476,-45.40496403,0.192780366,3.083473074,2.655208309,7.184980521,0.132392964,10.851324,11.350045,10.22516,139.1792221,-0.393486216,5.299829674,-123.6850712,31.75242033,-55.35921633
5.17171E+16,170.3945229,-23.77752085,59.31203351,21.51691108,21.22596015,0.212226317,-42.61248206,0.10227205,,,7.185834548,0.101435345,15.693282,17.161793,14.463971,139.1626809,-0.003624731,4.030413939,-125.5647293,21.25023364,-56.10862743
6.51964E+16,166.3250744,-23.98827243,56.22443017,23.92109211,21.22635456,0.068145173,-45.33521507,0.047015512,6.727578821,0.643720133,7.186253009,0.038605567,10.587136,11.0413065,9.992697,139.1545773,-0.205225308,5.514198946,-123.5315569,30.05669047,-56.57337003
7.01327E+16,164.7733615,-22.6657836,56.01878665,25.85610972,19.28798724,0.104858821,-43.24694063,0.068749661,-8.275880081,4.762417509,7.186659964,0.061235511,12.515805,13.181422,11.733035,139.1466975,-0.283073468,4.009951694,-123.8925179,33.72292247,-53.6210027
6.86071E+16,164.3476515,-23.48276692,55.09613314,25.49640946,20.16299008,0.439609335,-46.64696328,0.260167365,,,7.187191253,0.182168376,15.637237,17.320614,14.369241,139.1364115,-0.47063441,6.128531332,-122.8806785,34.43016809,-55.44225286
6.52261E+16,166.5406546,-23.52495183,56.72491282,24.13237683,19.49206123,0.338444353,-44.35615637,0.222373995,,,7.187549442,0.179572609,17.332096,18.637995,15.996963,139.1294777,-0.350514812,4.630019934,-124.0622586,29.69183458,-55.53343605
7.03761E+16,165.7568403,-21.39560552,57.71748975,26.1943609,18.0120253,0.648991524,-45.60138594,0.292588189,,,7.187742797,0.338881717,18.275595,20.481937,16.888872,139.125735,-0.653839046,5.114689252,-125.5556697,31.87132504,-50.75394168
6.50565E+16,166.7462859,-24.80744083,55.93744214,23.05570043,20.07680703,0.125640721,-44.43182554,0.089206571,,,7.188009626,0.066421954,15.56619,17.048143,14.364194,139.1205705,-0.283206899,4.772588955,-122.9192149,28.95225535,-58.37094021
6.69804E+16,165.9771424,-21.94943948,57.47057104,25.64725279,18.61811651,0.082031649,-45.9660846,0.04966809,5.481008134,1.023840261,7.189164419,0.042378237,9.428313,9.721998,9.000336,139.0982236,-0.612935469,5.428630221,-125.1706862,31.26180684,-51.99340889
1.19401E+17,161.6121664,-22.42140545,53.69321607,27.92558466,20.84953163,0.116754921,-44.273921,0.090672708,,,7.189414241,0.069511899,15.431058,16.877659,14.240123,139.0933901,-0.170785172,4.826750399,-122.0134975,40.55992915,-53.05251876
6.51815E+16,166.4987986,-24.29047131,56.13223691,23.59043155,20.28775892,0.187293709,-44.93424156,0.107481602,,,7.189564795,0.085223282,16.08218,17.654572,14.843077,139.0904774,-0.298185266,5.096556957,-123.2734507,29.59828201,-57.21677173
6.46675E+16,166.3175574,-25.3543077,55.22705816,22.9069611,20.03526075,0.23778613,-44.66919534,0.159058119,,,7.190086398,0.118648362,17.072361,18.871687,15.768501,139.0803872,-0.308485224,4.898860473,-122.1169529,29.72947736,-59.55637741
6.49338E+16,167.5227739,-23.88408996,57.18298748,23.25962123,18.6718698,0.141623885,-45.1963403,0.074024807,10.87413982,1.007072816,7.190476035,0.053439068,8.324233,8.473527,8.081763,139.0728507,-0.529960646,4.975025159,-124.1600907,27.47406536,-56.30901711
6.51657E+16,166.6825936,-24.23846146,56.30591671,23.51672291,20.28575668,0.265989146,-44.95551284,0.157039097,,,7.191138007,0.119370369,16.187,18.01083,14.876345,139.0600485,-0.300261383,5.108537992,-123.3912525,29.20825041,-57.08917578
6.52122E+16,166.6877109,-23.56446527,56.80495875,24.01239894,20.19581025,0.567107369,-44.67075919,0.390892419,,,7.191280894,0.291760367,18.343576,19.202255,16.883196,139.0572855,-0.287889767,4.92849794,-124.0363646,29.34925466,-55.59253675
6.65012E+16,167.2757848,-23.36351069,57.38808968,23.79520175,20.03721551,0.089105308,-43.70061376,0.048507806,6.980154423,0.324795724,7.191551867,0.047198,10.747876,11.127181,10.232082,139.0520459,-0.22895134,4.368578006,-124.5157963,28.11635595,-55.14307253
